,serif,serif_gen
119,よかろう特別証拠をみせてやろう,ほー
120,悪魔免許だ,・・・・・・・・
121,悪魔免許だ,願いかなえたら願いかなえてください!
122,悪魔免許だ,・・・・・・・・
123,悪魔免許だ,・・・・・・・・
124,悪魔免許だ,・・・・・・・・
125,悪魔免許だ,・・・・・・・
126,悪魔免許だ,願い 聞いてくれ!!
127,悪魔免許だ,・・・・・・・
128,悪魔免許だ,・・・・・・・・
129,悪魔免許だ,・・・・・・・
130,・・・・・・・・,さて 今日は 夏らしい?画像でっせ!!
131,・・・・・・・・,今日はねぇ
132,・・・・・・・・,そーゆー問題じゃねーよ男どうしの友情をほめた時だって
133,・・・・・・・・,・・・・・・
134,・・・・・・・・,そーゆー問題かな
135,・・・・・・・・,そーゆー問題ではないです!
136,・・・・・・・・,成績優秀ーー
137,・・・・・・・・,原くんの進路希望調査の用紙だ
138,・・・・・・・・,つつじちゃんカモメにめられたぁ
139,・・・・・・・・,・・・・・・・
140,望むままに・・は・・,でもちょっとだけ待っててね
141,望むままに・・は・・,でも・・あんな風にはなりたくないな
142,望むままに・・は・・,ランチ
143,望むままに・・は・・,す 好きなようにはいかないのね・・・・・・
144,望むままに・・は・・,ふーん
145,望むままに・・は・・,おきらくぱー
146,望むままに・・は・・,あかねに期待されてるけど・・・全然ダメだよ
147,望むままに・・は・・,でも 何でも望みがかなえばいいってもんじゃないよ
148,望むままに・・は・・,原クンの希望が私と同じ高校だよーー♡
149,望むままに・・は・・,結構です
150,す　好きな人と両想いにして欲しいの,それが貴様の望みか・・・・・
151,す　好きな人と両想いにして欲しいの,それが貴様の望みか・・・・・
152,す　好きな人と両想いにして欲しいの,それが貴様の望みか・・・・
153,す　好きな人と両想いにして欲しいの,その為には私も!
154,す　好きな人と両想いにして欲しいの,でもそれが吉などしちゃあ
155,す　好きな人と両想いにして欲しいの,だから助けてっ
156,す　好きな人と両想いにして欲しいの,それが貴様の望みか・・・・・
157,す　好きな人と両想いにして欲しいの,それが貴様の望みか・・・・
158,す　好きな人と両想いにして欲しいの,それが貴様の望みか・・・・
159,す　好きな人と両想いにして欲しいの,それが貴様の望みか・・・・・
160,それが貴様の望みか・・・・,我には悪魔としての使命がある・・・・・
161,それが貴様の望みか・・・・,ふえー
162,それが貴様の望みか・・・・,ありがとミキ
163,それが貴様の望みか・・・・,ふ
164,それが貴様の望みか・・・・,ふえ～～
165,それが貴様の望みか・・・・,レ プ!!
166,それが貴様の望みか・・・・,じゃあハムル様は?
167,それが貴様の望みか・・・・,ふえーーーーっ
168,それが貴様の望みか・・・・,望みは捨てんなぞ
169,それが貴様の望みか・・・・,我にも悪魔としての才覚があった・・・・・・
170,ふざけるなーっ,私は女王様をすくおうと思ってるのよー
171,ふざけるなーっ,心配しただけなのにっ
172,ふざけるなーっ,違うのっ
173,ふざけるなーっ,す すいません馬太郎先輩!!
174,ふざけるなーっ,あかねにいいところみせるチャンスッ
175,ふざけるなーっ,女王様はタイコが大嫌いなんだぞ
176,ふざけるなーっ,我は大悪魔・・・
177,ふざけるなーっ,あたしだってよかずっと行きたかったのよ
178,ふざけるなーっ,ちがう!それは「桃太郎」だ!
179,ふざけるなーっ,私なんて高周波の流れるプールでうたた寝しちゃってさ
180,貴様の魂と引き換えに何でも望みを叶えよう,八ム・・・・
181,貴様の魂と引き換えに何でも望みを叶えよう,ハムル・キンスキー2世大悪魔ーー
182,貴様の魂と引き換えに何でも望みを叶えよう,だったら願いかなえてよ
183,貴様の魂と引き換えに何でも望みを叶えよう,だったらハムルを召喚した意味がないじゃねぇか!
184,貴様の魂と引き換えに何でも望みを叶えよう,だから願いは一つだけね
185,貴様の魂と引き換えに何でも望みを叶えよう,ならぁ決めててぇ
186,貴様の魂と引き換えに何でも望みを叶えよう,八ム・・・・
187,貴様の魂と引き換えに何でも望みを叶えよう,ハムル・キンスキー2世
188,貴様の魂と引き換えに何でも望みを叶えよう,我だっつーの!!
189,貴様の魂と引き換えに何でも望みを叶えよう,だったらもっと強い望みを・・
190,うわっ,原くんの希望が私と同じ高校だよーー♡
191,うわっ,熊に乗って帰ってくるとは・・・・・・・
192,うわっ,『あくはむ』とは人閲のつつじとハムスターっぽい悪魔・ハムルとその仲間達の話です
193,うわっ,川北東高全校生徒による 川北東高 平和のメロディー
194,うわっ,次はビルゲイツ!
195,うわっ,あ!川口大吉あまってない?
196,うわっ,こたつにみかん
197,うわっ,人形だったんだ
198,うわっ,新井先生あの・・・これ
199,うわっ,悪魔なのに魔法が使えるなんてすごいです!
200,そんな事　自分でなんとかするべきだ努力はしたのか？そもそも恋愛とはなあ・・・・,結婚なんて遠い先の事なんだから
201,そんな事　自分でなんとかするべきだ努力はしたのか？そもそも恋愛とはなあ・・・・,えー
202,そんな事　自分でなんとかするべきだ努力はしたのか？そもそも恋愛とはなあ・・・・,あいつは自分から好きなようにさせればいいんだ
203,そんな事　自分でなんとかするべきだ努力はしたのか？そもそも恋愛とはなあ・・・・,ランチ
204,そんな事　自分でなんとかするべきだ努力はしたのか？そもそも恋愛とはなあ・・・・,かおり(30)彼氏なし友達はだいたい結婚
205,そんな事　自分でなんとかするべきだ努力はしたのか？そもそも恋愛とはなあ・・・・,うむ
206,そんな事　自分でなんとかするべきだ努力はしたのか？そもそも恋愛とはなあ・・・・,ランチ
207,そんな事　自分でなんとかするべきだ努力はしたのか？そもそも恋愛とはなあ・・・・,あいつなんて言うかな
208,そんな事　自分でなんとかするべきだ努力はしたのか？そもそも恋愛とはなあ・・・・,年下の男の子に片思い
209,そんな事　自分でなんとかするべきだ努力はしたのか？そもそも恋愛とはなあ・・・・,あかねにいいところみせるチャンスだ!
210,は・・・・ハムスターに説教されてる,プライド
211,は・・・・ハムスターに説教されてる,プライド
212,は・・・・ハムスターに説教されてる,プライド
213,は・・・・ハムスターに説教されてる,プライド
214,は・・・・ハムスターに説教されてる,プライド
215,は・・・・ハムスターに説教されてる,プライド
216,は・・・・ハムスターに説教されてる,プライド
217,は・・・・ハムスターに説教されてる,プライド
218,は・・・・ハムスターに説教されてる,プライド
219,は・・・・ハムスターに説教されてる,プライド
220,八ム・・・・,ムネ大きいね~~~~
221,八ム・・・・,ムカシムカシアルトコロニオジイサントオバアサンガ
222,八ム・・・・,ムネ大きいねー
223,八ム・・・・,ムカシムカシアルトコロニオジイサントオバアサンガ・・・・
224,八ム・・・・,ムカシムカシアルトコロニオジイサントオバアサンガ・・・・
225,八ム・・・・,ムカシムカシアルトコロニオジイサントオバアサンガ・・・・
226,八ム・・・・,ムムムム・・・・・・・・
227,八ム・・・・,き 八ム・・・・・
228,八ム・・・・,ムカシムカシアルトコロニオジイサントオバアサンガ
229,八ム・・・・,ムカシムカシアルトコロニオジイサントオバアサンガ・・・・
230,我はハムスターなどではないっっ！,代掻痒(あかんひき)や!!
231,我はハムスターなどではないっっ！,人間なのだ!
232,我はハムスターなどではないっっ！,正義の味方なのだ!
233,我はハムスターなどではないっっ！,人間なのだ!
234,我はハムスターなどではないっっ！,人間なのだ!
235,我はハムスターなどではないっっ！,聖水や十字架を売ったりはしない
236,我はハムスターなどではないっっ！,ランチ
237,我はハムスターなどではないっっ！,悪魔なんだぞ!
238,我はハムスターなどではないっっ！,悪魔なのだ!
239,我はハムスターなどではないっっ！,人間なのだ!
240,本能,計算ずくで買ったハイテク家電が勝手に動き出して
241,本能,錯覚
242,本能,テストの点が良かった人
243,本能,監視員
244,本能,恋をするとは・・・・・
245,本能,ワザとですよ
246,本能,こう見えてもオレは上位悪魔なのだ
247,本能,想像してたのと全然違っててガキ共が暴れてっつーの!!
248,本能,計算づくの恋愛
249,本能,計算づくのエサだ!
250,こう見えても我は上位悪魔なのだ,総司令としての責任は果たさねばならん
251,こう見えても我は上位悪魔なのだ,望むなら世界を滅ぼす事もできるぞ
252,こう見えても我は上位悪魔なのだ,望むなら世界を滅ぼす事もできるぞ
253,こう見えても我は上位悪魔なのだ,自分の力で悪魔を召喚し、 この世界を滅ぼす事もできるのだ
254,こう見えても我は上位悪魔なのだ,上位悪魔としての地位を危うくするには
255,こう見えても我は上位悪魔なのだ,望むなら世界を滅ぼす事もできるぞ
256,こう見えても我は上位悪魔なのだ,自分の力でどうにかしようとした事は一度もない
257,こう見えても我は上位悪魔なのだ,望むなら世界を滅ぼす事もできるぞ
258,こう見えても我は上位悪魔なのだ,上位悪魔だから我の事は様がってるのだ
259,こう見えても我は上位悪魔なのだ,地上で一番偉い者なのだ
260,望むなら世界を滅ぼす事もできるぞ,何なんですかこの音は―――
261,望むなら世界を滅ぼす事もできるぞ,けど 何で そんな事知ってんの!?
262,望むなら世界を滅ぼす事もできるぞ,じゃあ何になるの!?
263,望むなら世界を滅ぼす事もできるぞ,す すいません
264,望むなら世界を滅ぼす事もできるぞ,何言ってんのシズカっ
265,望むなら世界を滅ぼす事もできるぞ,少し待って下さい
266,望むなら世界を滅ぼす事もできるぞ,なんか知らんが欲望が・・・
267,望むなら世界を滅ぼす事もできるぞ,それが貴様の望みか・・・・
268,望むなら世界を滅ぼす事もできるぞ,こんな高いところまで行って何やってるんだ
269,望むなら世界を滅ぼす事もできるぞ,?
270,ちょっと腹が減ってただけだからな,まあそれにしても多いな
271,ちょっと腹が減ってただけだからな,あ・・食うか
272,ちょっと腹が減ってただけだからな,あ! それはまずかった
273,ちょっと腹が減ってただけだからな,・・・・・・・
274,ちょっと腹が減ってただけだからな,すまんね宿題忘れたー
275,ちょっと腹が減ってただけだからな,ごちそうさまー
276,ちょっと腹が減ってただけだからな,絶対ないわっ
277,ちょっと腹が減ってただけだからな,絶対量が多いんでしょーゆーのは
278,ちょっと腹が減ってただけだからな,ご馳走さまー
279,ちょっと腹が減ってただけだからな,え?
280,かわいい,魔女っ子にはわからないわよ
281,かわいい,それにしてもさすが動物言う事を全く聞いてくれない
282,かわいい,魔女っ子には青春があった
283,かわいい,それになんか元気出てくる
284,かわいい,お馬さんごっこもできるんだ!
285,かわいい,どっちが先かはたまた誰かと!?
286,かわいい,それどこで売ってんだ?
287,かわいい,だけど服装をマネるだけじゃあたしの様にはなれないよ
288,かわいい,おいしくて体にやさしいごはんで元気が出そう
289,かわいい,魔女っ子にはトトちゃんがあるじゃろーが
290,プライド,だからぁ朱音ちゃんはちょっと大人っぽいもの好きなの
291,プライド,まだ・・・だぞ
292,プライド,恋をするとは・・・
293,プライド,最近の女子高生って男のハダカみてもヘーキだよな
294,プライド,ランチ
295,プライド,ドラマ「99.9」で俳優デビュー
296,プライド,どうせオレにはかなわないんだから
297,プライド,いつまでそんな事言ってんの?
298,プライド,彼氏にはナイショで買い物するの
299,プライド,どうしたんだ?
300,しばらく世話になるぞ,つつじー!
301,しばらく世話になるぞ,あかねにいわれちゃった
302,しばらく世話になるぞ,ていうか今日は誕生日だし何かしようかと・・・・・
303,しばらく世話になるぞ,どうぞ
304,しばらく世話になるぞ,貴様の代わりはいくらでも・・・・
305,しばらく世話になるぞ,えっ!? このハムル様?
306,しばらく世話になるぞ,お前の役に立つとは思わんがな
307,しばらく世話になるぞ,貴様の言う事なら何でもきく!
308,しばらく世話になるぞ,あかねにいいところみせるチャンスッ
309,しばらく世話になるぞ,ところで貴様の金はいつの間にか消えていたのだ・・・・
310,ハムル・キンスキー２世だ,ヒマワリの種大好き
311,ハムル・キンスキー２世だ,ヒマワリの種大好き
312,ハムル・キンスキー２世だ,ヒマワリの種に期待をこめて・・・
313,ハムル・キンスキー２世だ,ヒマワリの種出ろーっ!
314,ハムル・キンスキー２世だ,ヒマワリの種が大好きで
315,ハムル・キンスキー２世だ,ヒマワリの種ならなんでも好きだ
316,ハムル・キンスキー２世だ,ヒマワリの種好き
317,ハムル・キンスキー２世だ,ヒマワリの種出ろっ!
318,ハムル・キンスキー２世だ,ヒマワリの種大好き
319,ハムル・キンスキー２世だ,ヒマワリの種が大好きだ
320,ハムル・キンスキー２世・・・・,ヒマワリの種出ろっ!
321,ハムル・キンスキー２世・・・・,ヒマワリの種出ろっ!
322,ハムル・キンスキー２世・・・・,人間界を滅ぼす力を持ちつつ、人間界をも破壊する能力を持ち合わせている
323,ハムル・キンスキー２世・・・・,ヒマワリの種大好き
324,ハムル・キンスキー２世・・・・,ややっこしい～
325,ハムル・キンスキー２世・・・・,ニワトリの人参だ
326,ハムル・キンスキー２世・・・・,ハムル・キンスキー2世大悪魔ーー
327,ハムル・キンスキー２世・・・・,ヒマワリの種が大好きで・・・・
328,ハムル・キンスキー２世・・・・,バハムル・キンスキー2世・・・・
329,ハムル・キンスキー２世・・・・,ヒマワリの種ってあきないなー
330,・・・・・・・・ハムちゃん,ラッコに説教されてるハムちゃん
331,・・・・・・・・ハムちゃん,そーなの?
332,・・・・・・・・ハムちゃん,テストの点が良かった人
333,・・・・・・・・ハムちゃん,リラックス
334,・・・・・・・・ハムちゃん,そーか彼女の家お金持ちだったのよね
335,・・・・・・・・ハムちゃん,そーか彼女の家お金持ちだったのよね
336,・・・・・・・・ハムちゃん,ラッコに説教されてる
337,・・・・・・・・ハムちゃん,そーか彼女の家お金持ちだったのよね
338,・・・・・・・・ハムちゃん,そーか彼女の家お金持ちだったのよね
339,・・・・・・・・ハムちゃん,そーか彼女の家お金持ちだったのよね
340,そっその呼び名はやめろーっ！,そっちがお呼びだ
341,そっその呼び名はやめろーっ！,じゃあハム太・・・・
342,そっその呼び名はやめろーっ！,エーアタシの名前はアキラちゃん
343,そっその呼び名はやめろーっ！,ブーバーブベー
344,そっその呼び名はやめろーっ！,課長45歳
345,そっその呼び名はやめろーっ！,まあでもママがつけたのよー
346,そっその呼び名はやめろーっ！,山田さんやろっ!
347,そっその呼び名はやめろーっ！,まっ白なまっとうな職業につきなさい
348,そっその呼び名はやめろーっ！,まあハムスターだからって名前を変えろってのは変だよな
349,そっその呼び名はやめろーっ！,川北東高へけけけけむむ けむたいんだ
350,じゃあハム太・・・・,おうっまかせ・・・・
351,じゃあハム太・・・・,わーーっもっとやめろー
352,じゃあハム太・・・・,何で命令をきかないのっ
353,じゃあハム太・・・・,何だ そりゃそーだ
354,じゃあハム太・・・・,わーーーーっもっとやめろー
355,じゃあハム太・・・・,何か悩んでる様だな
356,じゃあハム太・・・・,何で そーなる
357,じゃあハム太・・・・,何言ってんのっこーゆーのは形が悪くても
358,じゃあハム太・・・・,そーゆー事じゃないんですよっ
359,じゃあハム太・・・・,わっつつじっ?
360,わーーーっもっとやめろー,#8 バレンタイン  o! o! lus
361,わーーーっもっとやめろー,やはり俺の青春ラブコメはまちがっている
362,わーーーっもっとやめろー,#10 放課後は別の顔
363,わーーーっもっとやめろー,#6 バレンタイン  o! o! lus
364,わーーーっもっとやめろー,#13 おかしな3人でした
365,わーーーっもっとやめろー,私だってそうです!みんなと同じことをするのがイヤなのです!
366,わーーーっもっとやめろー,こんなクズ野郎と暮らしてるからダメなんだ
367,わーーーっもっとやめろー,#11 放課後は別の顔
368,わーーーっもっとやめろー,#8 バレンタイン  o! o! lus
369,わーーーっもっとやめろー,こんな時間に!?
370,貴様の望みが叶わぬと魔界に戻れぬのだ,じゃあ 何で こんな辺 な所へ!?
371,貴様の望みが叶わぬと魔界に戻れぬのだ,なら 願いかなえてよ
372,貴様の望みが叶わぬと魔界に戻れぬのだ,に 判った!! 判ってるから!!
373,貴様の望みが叶わぬと魔界に戻れぬのだ,だったら両想いにしてよ
374,貴様の望みが叶わぬと魔界に戻れぬのだ,だったら両想いにしてよ
375,貴様の望みが叶わぬと魔界に戻れぬのだ,判ったな?
376,貴様の望みが叶わぬと魔界に戻れぬのだ,だったら両想いにしてよ
377,貴様の望みが叶わぬと魔界に戻れぬのだ,じゃあ 戻りましょう
378,貴様の望みが叶わぬと魔界に戻れぬのだ,だったら両想いにしてよ
379,貴様の望みが叶わぬと魔界に戻れぬのだ,だからこそ我々は長い時間をかけ・・・・
380,だったら両想いにしてよ,それでって言われてもさすがに・・・・
381,だったら両想いにしてよ,なんで急にそんな事思うのよっ
382,だったら両想いにしてよ,うん
383,だったら両想いにしてよ,断る
384,だったら両想いにしてよ,断る
385,だったら両想いにしてよ,それでいて月額5千円はいいよね
386,だったら両想いにしてよ,そっちが告白してくれないもん
387,だったら両想いにしてよ,こんなはずじゃなかった
388,だったら両想いにしてよ,ちょっといいですか
389,だったら両想いにしてよ,それにしてもさすが雪子ねぇ
390,断る,どすこーい
391,断る,けっこういるじゃん
392,断る,どーもっ
393,断る,うわーん
394,断る,うわっ
395,断る,どーもこんばんはー
396,断る,いやならいーのよやらなくてっ!!
397,断る,どすこーい
398,断る,つつじちゃん・・・オレ達もう我慢できないよ
399,断る,昨日の生徒はすごかったぜ!!
400,我にも悪魔としてのプライドがある,命かけます
401,我にも悪魔としてのプライドがある,あ 食事は1日3回ヒマワリの種を頼む
402,我にも悪魔としてのプライドがある,だからこそ悪魔拳法を習うのだ
403,我にも悪魔としてのプライドがある,こ ごめんちょっと待ってて
404,我にも悪魔としてのプライドがある,くそ!絶対許さん!
405,我にも悪魔としてのプライドがある,お前を悪魔と呼ぶのはやめろーっ
406,我にも悪魔としてのプライドがある,ど どこまでも続く・・・・
407,我にも悪魔としてのプライドがある,だからこそ我の敵なら何でも従えよう
408,我にも悪魔としてのプライドがある,だからこそ我の部下に悪魔転職を許さない
409,我にも悪魔としてのプライドがある,他人に迷惑かけちゃイケない
410,あ　食事は1日3回ヒマワリの種を頼む,名前はなんでも良い
411,あ　食事は1日3回ヒマワリの種を頼む,願いかなえたらひまわりの種をお出しするわ
412,あ　食事は1日3回ヒマワリの種を頼む,命の恩人
413,あ　食事は1日3回ヒマワリの種を頼む,生き方に格言あり
414,あ　食事は1日3回ヒマワリの種を頼む,毎日違うワキを見られるのが楽しいんだ
415,あ　食事は1日3回ヒマワリの種を頼む,命の恩人
416,あ　食事は1日3回ヒマワリの種を頼む,命は美しい
417,あ　食事は1日3回ヒマワリの種を頼む,わしも完ペキだぞ
418,あ　食事は1日3回ヒマワリの種を頼む,おなかすいてるのー
419,あ　食事は1日3回ヒマワリの種を頼む,生きのいい死海どろ貝が入ってるんだよ
420,プライドは？,オレにはちょっと・・・
421,プライドは？,わしは魔女っ子にホウキ(掃除用)もらって帰るのを待つばかりだ
422,プライドは？,ないっす!
423,プライドは？,オレ達仲いいらしいよ
424,プライドは？,最近趣味があいまいになってきたね
425,プライドは？,もう30で独身はハンサムじゃないし
426,プライドは？,オレは今年から校長だぞ!
427,プライドは？,あーいうのが好きなんだ
428,プライドは？,この仕事で目標金額達成したらさ
429,プライドは？,あ!あれは高校生の時書いた手紙だ!
430,お名前,あだ名
431,お名前,先生お久しぶりですね! ボクは田辺です!
432,お名前,卒業論文(教育実習生の時の卒業論文)が一番大変でした
433,お名前,"住所, 学校名, 住所不定, 海外在住だが日本へ留学したい人"
434,お名前,あだ名は何でしょう?
435,お名前,山田さんなんですよね?
436,お名前,"住所, 電話, e-mailアドレス"
437,お名前,住所録作ってるんだけど職歴なくて・・・・
438,お名前,住所録できましたーー
439,お名前,"学校名, 校長先生, 学級, 職員室, 給食の時間だ!!"
440,悪魔さんの名前は？,ハムル・キンスキー2世だ
441,悪魔さんの名前は？,ハムル・キンスキー2世だ
442,悪魔さんの名前は？,ハムル・キンスキー2世だ
443,悪魔さんの名前は？,私はハムル・キンスキー2世
444,悪魔さんの名前は？,ハムル・キンスキー2世だ
445,悪魔さんの名前は？,ヒマワリの種っていうのは聞いた事があるけど......
446,悪魔さんの名前は？,ハムル・キンスキー2世だ
447,悪魔さんの名前は？,ハムル・キンスキー2世だ
448,悪魔さんの名前は？,現国のテストまたクラスで一番のの成績だ
449,悪魔さんの名前は？,ヒマワリの種って言うよね
450,＃２　おかしな２人,同居人はひいじーさん
451,＃２　おかしな２人,梢つつじ黒魔術好きの中学生
452,＃２　おかしな２人,エロイムエッサイム我は求め訴えたり!
453,＃２　おかしな２人,屋上で待つ花嫁
454,＃２　おかしな２人,園長先生! 明日みんなにお手紙を書くんだ
455,＃２　おかしな２人,エロエムエッサイム我は求め訴えたり・・
456,＃２　おかしな２人,セクハラ? わいせつなこと?
457,＃２　おかしな２人,寝言は寝てみなくちゃわからない
458,＃２　おかしな２人,ハーイ
459,＃２　おかしな２人,見習いの悪魔/桃井桃
460,エロイムエッサイム我は求め訴えたり！,我 夢野アキラの名で命じる!
461,エロイムエッサイム我は求め訴えたり！,我 梢つつじの名において命じる!
462,エロイムエッサイム我は求め訴えたり！,我 夢野アキラの名で命じる♡
463,エロイムエッサイム我は求め訴えたり！,我 夢野アキラの名で命じる!
464,エロイムエッサイム我は求め訴えたり！,我 夢野アキラの名で命じる!!
465,エロイムエッサイム我は求め訴えたり！,我 梢つつじの名において命じる!
466,エロイムエッサイム我は求め訴えたり！,我 夢野アキラの名で命じる♡
467,エロイムエッサイム我は求め訴えたり！,我 梢つつじの名において命じる!
468,エロイムエッサイム我は求め訴えたり！,我 夢野アキラの名で命じる!
469,エロイムエッサイム我は求め訴えたり！,我 梢つつじの名において命じる!
470,我　梢つつじの名において命じる,そしてその命によって我は永遠に息をする!
